CDU_ID,Car or van availability : Total\ Car or van availability - Unit : Households,Car or van availability : Total\ Car or van availability - Unit : Cars or vans,Car or van availability : Sum of all cars or vans - Unit : Cars or vans,avg car per household
34349,619,870,870,1.40549273
34350,814,1185,1185,1.455773956
34351,670,963,963,1.437313433
34352,640,752,752,1.175
34353,668,786,786,1.176646707
34354,669,957,957,1.430493274
34355,627,932,932,1.486443381
34356,640,539,539,0.8421875
34357,638,823,823,1.289968652
34358,669,922,922,1.378176383
34359,650,872,872,1.341538462
34360,599,917,917,1.530884808
34361,601,989,989,1.645590682
34362,607,963,963,1.586490939
34363,646,889,889,1.376160991
34364,679,988,988,1.455081001
34365,673,894,894,1.328380386
34366,622,786,786,1.263665595
34367,643,665,665,1.034214619
34368,771,630,630,0.817120623
34369,648,818,818,1.262345679
34370,523,404,404,0.772466539
34371,936,635,635,0.678418803
34372,644,820,820,1.273291925
34373,489,346,346,0.707566462
34374,681,743,743,1.091042584
34375,748,732,732,0.978609626
34376,696,773,773,1.110632184
34377,637,727,727,1.141287284
34378,617,818,818,1.325769854
34379,832,908,908,1.091346154
34380,860,1448,1448,1.68372093
34381,646,810,810,1.253869969
34382,661,1040,1040,1.573373676
34383,631,878,878,1.391442155
34384,865,1033,1033,1.194219653
34385,740,1192,1192,1.610810811
34386,668,1189,1189,1.77994012
34387,531,848,848,1.596986817
34388,587,792,792,1.34923339
34389,644,650,650,1.00931677
34390,571,483,483,0.845884413
34391,752,699,699,0.929521277
34392,677,556,556,0.82127031
34393,594,580,580,0.976430976
34394,612,506,506,0.826797386
34395,633,917,917,1.448657188
34396,729,430,430,0.589849108
34397,547,367,367,0.670932358
34398,514,508,508,0.988326848
34399,892,569,569,0.637892377
34400,772,606,606,0.784974093
34401,506,375,375,0.741106719
34402,641,590,590,0.920436817
34403,721,835,835,1.158113731
34404,633,493,493,0.778830964
34405,633,635,635,1.003159558
34406,664,470,470,0.707831325
34407,664,561,561,0.844879518
34408,914,693,693,0.758205689
34409,859,598,598,0.696158324
34410,666,644,644,0.966966967
34411,737,862,862,1.169606513
34412,678,639,639,0.942477876
34413,652,468,468,0.717791411
34414,560,875,875,1.5625
34415,451,668,668,1.481152993
34416,871,1053,1053,1.208955224
34417,685,1068,1068,1.559124088
34418,929,872,872,0.938643703
34419,1093,1097,1097,1.003659652
34420,744,780,780,1.048387097
34421,729,724,724,0.993141289
34422,535,723,723,1.351401869
34423,749,1266,1266,1.690253672
34424,746,1235,1235,1.655495979
34425,671,1095,1095,1.631892697
34426,612,1082,1082,1.767973856
34427,524,879,879,1.677480916
34428,731,631,631,0.863201094
34429,982,906,906,0.922606925
34430,765,657,657,0.858823529
34431,632,1055,1055,1.669303797
34432,474,827,827,1.744725738
34433,562,505,505,0.898576512
34434,609,869,869,1.426929392
34435,678,490,490,0.722713864
34436,590,651,651,1.103389831
34437,497,490,490,0.985915493
34438,576,481,481,0.835069444
34439,583,654,654,1.121783877
34440,787,1100,1100,1.397712834
34441,708,945,945,1.334745763
34442,881,1281,1281,1.454029512
34443,629,431,431,0.685214626
34444,607,967,967,1.593080725
34445,863,1182,1182,1.369640788
34446,658,883,883,1.341945289
34447,596,621,621,1.041946309
34448,650,835,835,1.284615385
34449,866,719,719,0.830254042
34450,808,823,823,1.018564356
34451,666,644,644,0.966966967
34452,735,712,712,0.968707483
34453,633,465,465,0.734597156
34454,839,1147,1147,1.367103695
34455,740,676,676,0.913513514
34456,611,568,568,0.929623568
34457,485,445,445,0.917525773
34458,649,442,442,0.681047766
34459,668,486,486,0.72754491
34460,574,567,567,0.987804878
34461,622,597,597,0.959807074
34462,550,680,680,1.236363636
34463,817,716,716,0.876376989
34464,602,730,730,1.212624585
34465,601,736,736,1.224625624
34466,719,987,987,1.372739917
34467,657,865,865,1.316590563
34468,648,649,649,1.00154321
34469,669,647,647,0.967115097
34470,665,851,851,1.279699248
34471,690,758,758,1.098550725
34472,474,470,470,0.991561181
34473,568,807,807,1.420774648
34474,823,1034,1034,1.256379101
34475,640,606,606,0.946875
34476,594,905,905,1.523569024
34477,664,830,830,1.25
34478,849,1087,1087,1.2803298
34479,607,938,938,1.545304778
34480,693,978,978,1.411255411
34481,711,914,914,1.285513361
34482,640,898,898,1.403125
34483,658,678,678,1.030395137
34484,617,976,976,1.58184765
34485,462,752,752,1.627705628
34486,500,637,637,1.274
34487,469,445,445,0.948827292
34488,514,885,885,1.721789883
34489,497,746,746,1.501006036
34490,494,760,760,1.538461538
34491,505,733,733,1.451485149
34492,659,974,974,1.477996965
34493,532,446,446,0.838345865
34494,617,307,307,0.497568882
34495,773,906,906,1.172056921
34496,509,534,534,1.049115914
34497,472,458,458,0.970338983
34498,490,505,505,1.030612245
34499,570,423,423,0.742105263
34500,561,392,392,0.698752228
34501,604,878,878,1.453642384
34502,585,908,908,1.552136752
34503,510,903,903,1.770588235
34504,629,941,941,1.496025437
34505,643,936,936,1.455676516
34506,514,637,637,1.239299611
34507,631,792,792,1.255150555
34508,517,614,614,1.18762089
34509,631,790,790,1.251980983
34510,496,578,578,1.165322581
34511,616,655,655,1.063311688
34512,512,540,540,1.0546875
34513,680,767,767,1.127941176
34514,552,726,726,1.315217391
34515,554,487,487,0.879061372
34516,656,801,801,1.221036585
34517,522,612,612,1.172413793
34518,494,581,581,1.17611336
34519,658,669,669,1.016717325
34520,496,276,276,0.556451613
34521,574,558,558,0.972125436
34522,450,366,366,0.813333333
34523,515,597,597,1.159223301
34524,595,361,361,0.606722689
34525,743,517,517,0.695827725
34526,553,582,582,1.05244123
34527,514,552,552,1.073929961
34528,608,582,582,0.957236842
34529,716,795,795,1.110335196
34530,690,498,498,0.72173913
34531,689,500,500,0.725689405
34532,503,553,553,1.099403579
34533,788,644,644,0.817258883
34534,963,699,699,0.725856698
34535,568,728,728,1.281690141
34536,1022,513,513,0.501956947
34537,739,597,597,0.807848444
34538,687,478,478,0.695778748
34539,643,636,636,0.98911353
34540,557,905,905,1.624775583
34541,621,816,816,1.314009662
34542,486,895,895,1.841563786
34543,720,887,887,1.231944444
34544,700,564,564,0.805714286
34545,718,831,831,1.157381616
34546,624,690,690,1.105769231
34547,478,619,619,1.294979079
34548,615,809,809,1.315447154
34549,768,611,611,0.795572917
34550,687,771,771,1.122270742
34551,647,768,768,1.187017002
34552,613,560,560,0.913539967
34553,524,612,612,1.167938931
34554,617,493,493,0.799027553
34555,611,471,471,0.77086743
34556,606,652,652,1.075907591
34557,670,736,736,1.098507463
34558,639,709,709,1.109546166
34559,593,811,811,1.36762226
34560,658,654,654,0.993920973
34561,555,710,710,1.279279279
34562,595,755,755,1.268907563
34563,580,738,738,1.272413793
34564,496,509,509,1.026209677
34565,491,795,795,1.619144603
34566,577,406,406,0.703639515
34567,534,451,451,0.844569288
34568,461,412,412,0.893709328
34569,518,473,473,0.913127413
34570,704,900,900,1.278409091
34571,736,861,861,1.169836957
34572,683,772,772,1.130307467
34573,682,845,845,1.239002933
34574,494,497,497,1.006072874
34575,630,835,835,1.325396825
34576,533,628,628,1.178236398
34577,636,767,767,1.205974843
34578,524,565,565,1.078244275
34579,532,720,720,1.353383459
34580,820,843,843,1.02804878
34581,564,724,724,1.283687943
34582,570,652,652,1.143859649
34583,456,555,555,1.217105263
34584,832,320,320,0.384615385
34585,613,652,652,1.063621533
34586,1115,584,584,0.523766816
34587,691,585,585,0.846599132
34588,644,818,818,1.270186335
34589,1054,321,321,0.30455408
34590,985,446,446,0.452791878
34591,667,796,796,1.193403298
34592,506,806,806,1.592885375
34593,539,703,703,1.304267161
34594,574,826,826,1.43902439
34595,627,828,828,1.320574163
34596,746,746,746,1
34597,608,545,545,0.896381579
34598,592,875,875,1.478040541
34599,713,885,885,1.241234222
34600,491,726,726,1.478615071
34601,554,832,832,1.501805054
34602,532,599,599,1.12593985
34603,626,807,807,1.28913738
34604,502,876,876,1.74501992
34605,514,747,747,1.453307393
34606,580,848,848,1.462068966
34607,524,812,812,1.549618321
34608,688,654,654,0.950581395
34609,624,710,710,1.137820513
34610,625,916,916,1.4656
34611,770,884,884,1.148051948
34612,730,994,994,1.361643836
34613,797,956,956,1.199498118
34614,627,700,700,1.116427432
34615,613,578,578,0.942903752
34616,720,768,768,1.066666667
34617,485,710,710,1.463917526
34618,673,843,843,1.252600297
34619,615,634,634,1.030894309
34620,600,744,744,1.24
34621,573,775,775,1.352530541
34622,662,923,923,1.394259819
34623,826,655,655,0.792978208
34624,643,710,710,1.104199067
34625,625,908,908,1.4528
34626,840,768,768,0.914285714
34627,773,740,740,0.957309185
34628,623,938,938,1.505617978
34629,622,888,888,1.427652733
34630,723,895,895,1.237897649
34631,635,905,905,1.42519685
34632,730,965,965,1.321917808
34633,649,973,973,1.499229584
34634,761,628,628,0.825229961
34635,714,609,609,0.852941176
34636,1071,748,748,0.698412698
34637,905,428,428,0.472928177
34638,714,597,597,0.836134454
34639,922,641,641,0.695227766
34640,683,806,806,1.180087848
34641,797,868,868,1.089084065
34642,797,817,817,1.025094103
34643,902,905,905,1.003325942
34644,754,790,790,1.047745358
34645,675,805,805,1.192592593
34646,1016,686,686,0.67519685
34647,860,458,458,0.53255814
34648,907,780,780,0.859977949
34649,748,488,488,0.652406417
34650,888,611,611,0.688063063
34651,780,666,666,0.853846154
34652,663,962,962,1.450980392
34653,714,1006,1006,1.408963585
34654,800,926,926,1.1575
34655,626,819,819,1.308306709
34656,753,643,643,0.853917663
34657,652,585,585,0.897239264
34658,999,1349,1349,1.35035035
34659,596,771,771,1.293624161
34660,649,847,847,1.305084746
34661,669,847,847,1.266068759
34662,640,630,630,0.984375
34663,652,787,787,1.207055215
34664,634,650,650,1.025236593
34665,663,738,738,1.113122172
34666,657,746,746,1.135464231
34667,685,752,752,1.097810219
34668,540,556,556,1.02962963
34669,716,820,820,1.145251397
34670,751,635,635,0.845539281
34671,884,1219,1219,1.378959276
34672,819,775,775,0.946275946
34673,581,807,807,1.388984509
34674,587,570,570,0.971039182
34675,660,538,538,0.815151515
34676,566,760,760,1.342756184
34677,685,689,689,1.005839416
34678,566,884,884,1.561837456
34679,923,878,878,0.951245937
34680,711,1074,1074,1.510548523
34681,638,468,468,0.73354232
34682,583,584,584,1.001715266
34683,644,845,845,1.312111801
34684,610,918,918,1.504918033
34685,626,953,953,1.522364217
34686,658,743,743,1.129179331
34687,636,887,887,1.394654088
34688,793,1042,1042,1.313997478
34689,598,862,862,1.441471572
34690,1053,453,453,0.43019943
34691,853,558,558,0.654161782
34692,884,682,682,0.771493213
34693,757,514,514,0.678996037
34694,800,693,693,0.86625
34695,618,467,467,0.75566343
34696,589,595,595,1.010186757
34697,647,593,593,0.916537867
34698,675,633,633,0.937777778
34699,695,686,686,0.98705036
34700,583,571,571,0.97941681
34701,605,552,552,0.912396694
34702,592,562,562,0.949324324
34703,647,925,925,1.429675425
34704,627,813,813,1.296650718
34705,623,911,911,1.462279294
34706,511,815,815,1.594911937
34707,639,852,852,1.333333333
34708,793,960,960,1.210592686
34709,502,936,936,1.864541833
34710,621,874,874,1.407407407
34711,544,480,480,0.882352941
34712,622,562,562,0.903536977
34713,531,644,644,1.212806026
34714,505,654,654,1.295049505
34715,638,943,943,1.478056426
34716,548,677,677,1.23540146
34717,591,708,708,1.197969543
34718,653,769,769,1.177641654
34719,600,768,768,1.28
34720,624,950,950,1.522435897
34721,658,831,831,1.262917933
34722,663,780,780,1.176470588
34723,653,879,879,1.346094946
34724,654,593,593,0.906727829
34725,664,827,827,1.245481928
34726,663,559,559,0.843137255
34727,569,735,735,1.291739895
34728,635,793,793,1.248818898
34729,523,634,634,1.212237094
34730,607,722,722,1.189456343
34731,686,801,801,1.167638484
34732,688,1010,1010,1.468023256
34733,796,794,794,0.997487437
34734,557,879,879,1.578096948
34735,513,752,752,1.46588694
34736,563,893,893,1.586145648
34737,601,1004,1004,1.670549085
34738,525,782,782,1.48952381
34739,490,721,721,1.471428571
34740,624,1034,1034,1.657051282
34741,548,713,713,1.301094891
34742,605,844,844,1.395041322
34743,612,935,935,1.527777778
34744,682,1149,1149,1.684750733
34745,657,658,658,1.00152207
34746,818,716,716,0.875305623
34747,1002,977,977,0.9750499
34748,989,729,729,0.73710819
34749,641,861,861,1.343213729
34750,807,800,800,0.991325898
34751,593,680,680,1.146711636
34752,480,618,618,1.2875
34753,634,701,701,1.105678233
34754,544,823,823,1.512867647
34755,617,704,704,1.141004862
34756,621,634,634,1.020933977
34757,494,518,518,1.048582996
34758,598,925,925,1.546822742
34759,597,932,932,1.561139028
34760,630,967,967,1.534920635
34761,591,868,868,1.468697124
34762,607,762,762,1.255354201
34763,766,931,931,1.2154047
34764,491,730,730,1.486761711
34765,681,720,720,1.057268722
34766,697,837,837,1.200860832
34767,696,699,699,1.004310345
34768,557,856,856,1.536804309
34769,627,833,833,1.328548644
34770,785,763,763,0.971974522
34771,728,1244,1244,1.708791209
34772,491,1037,1037,2.112016293
34773,528,997,997,1.888257576
34774,623,1055,1055,1.693418941
34775,895,1256,1256,1.403351955
34776,624,832,832,1.333333333
34777,488,768,768,1.573770492
34778,636,792,792,1.245283019
34779,620,704,704,1.135483871
34780,576,734,734,1.274305556
34781,610,627,627,1.027868852
34782,672,752,752,1.119047619
34783,581,799,799,1.375215146
34784,585,883,883,1.509401709
34785,784,1058,1058,1.349489796
34786,646,778,778,1.204334365
34787,643,793,793,1.233281493
34788,615,1063,1063,1.728455285
34789,622,737,737,1.18488746
34790,503,894,894,1.777335984
34791,595,935,935,1.571428571
34792,490,836,836,1.706122449
34793,600,866,866,1.443333333
34794,513,818,818,1.59454191
34795,521,899,899,1.725527831
34796,774,812,812,1.049095607
34797,677,569,569,0.840472674
34798,553,635,635,1.148282098
34799,648,503,503,0.776234568
34800,522,572,572,1.095785441
34801,592,730,730,1.233108108
34802,652,647,647,0.992331288
34803,503,465,465,0.92445328
34804,677,750,750,1.107828656
34805,928,1073,1073,1.15625
34806,1015,1126,1126,1.109359606
34807,1009,1006,1006,0.997026759
34808,606,791,791,1.305280528
34809,650,557,557,0.856923077
34810,750,509,509,0.678666667
34811,754,702,702,0.931034483
34812,657,581,581,0.884322679
34813,506,485,485,0.958498024
34814,595,556,556,0.934453782
34815,507,515,515,1.015779093
34816,603,499,499,0.827529022
34817,768,645,645,0.83984375
34818,629,660,660,1.049284579
34819,506,825,825,1.630434783
34820,572,1051,1051,1.837412587
34821,598,849,849,1.419732441
34822,535,778,778,1.454205607
34823,696,787,787,1.130747126
34824,859,481,481,0.559953434
34825,466,430,430,0.922746781
34826,474,371,371,0.782700422
34827,1035,1360,1360,1.314009662
34828,737,656,656,0.89009498
34829,715,654,654,0.914685315
34830,665,642,642,0.965413534
34831,586,605,605,1.032423208
34832,692,569,569,0.822254335
34833,681,670,670,0.983847283
34834,714,616,616,0.862745098
34835,570,509,509,0.892982456
34836,561,670,670,1.1942959
34837,673,661,661,0.982169391
34838,630,606,606,0.961904762
34839,632,592,592,0.936708861
34840,649,640,640,0.986132512
34841,683,669,669,0.979502196
34842,876,597,597,0.681506849
34843,666,1182,1182,1.774774775
34844,592,1035,1035,1.748310811
34845,648,1165,1165,1.797839506
34846,637,1002,1002,1.57299843
34847,596,1073,1073,1.80033557
34848,651,860,860,1.321044547
34849,630,848,848,1.346031746
34850,642,1039,1039,1.618380062
34851,622,988,988,1.588424437
34852,532,633,633,1.189849624
34853,628,1060,1060,1.687898089
34854,694,646,646,0.930835735
34855,594,578,578,0.973063973
34856,741,540,540,0.728744939
34857,701,673,673,0.960057061
34858,635,817,817,1.286614173
34859,608,734,734,1.207236842
34860,651,804,804,1.235023041
34861,667,704,704,1.055472264
34862,764,540,540,0.706806283
34863,731,1076,1076,1.471956224
34864,630,955,955,1.515873016
34865,525,829,829,1.579047619
34866,794,1487,1487,1.87279597
34867,838,1026,1026,1.224343675
34868,576,855,855,1.484375
34869,920,1506,1506,1.636956522
34870,634,795,795,1.253943218
34871,658,975,975,1.481762918
34872,488,845,845,1.731557377
34873,620,869,869,1.401612903
34874,567,984,984,1.735449735
34875,580,957,957,1.65
34876,570,522,522,0.915789474
34877,513,703,703,1.37037037
34878,646,1079,1079,1.670278638
34879,499,904,904,1.811623246
34880,694,974,974,1.403458213
34881,597,846,846,1.417085427
34882,667,816,816,1.223388306
34883,609,873,873,1.433497537
34884,614,1027,1027,1.672638436
34885,630,927,927,1.471428571
34886,665,1022,1022,1.536842105
34887,616,859,859,1.394480519
34888,523,711,711,1.359464627
34889,633,795,795,1.255924171
34890,637,702,702,1.102040816
34891,682,598,598,0.876832845
34892,621,852,852,1.371980676
34893,657,864,864,1.315068493
34894,565,861,861,1.523893805
34895,620,642,642,1.035483871
34896,575,922,922,1.603478261
34897,566,870,870,1.537102473
34898,592,813,813,1.373310811
34899,591,802,802,1.357021997
34900,602,1004,1004,1.667774086
34901,955,664,664,0.695287958
34902,568,333,333,0.586267606
34903,1162,1758,1758,1.512908778
34904,598,737,737,1.232441472
34905,656,597,597,0.910060976
34906,765,909,909,1.188235294
34907,757,839,839,1.108322325
34908,867,600,600,0.692041522
34909,752,833,833,1.107712766
34910,532,857,857,1.610902256
34911,596,640,640,1.073825503
34912,640,881,881,1.3765625
34913,617,922,922,1.494327391
34914,635,902,902,1.420472441
34915,673,931,931,1.383358098
34916,646,793,793,1.22755418
34917,613,952,952,1.553017945
34918,705,873,873,1.238297872
34919,545,695,695,1.275229358
34920,948,1014,1014,1.069620253
34921,920,889,889,0.966304348
34922,783,884,884,1.12899106
34923,640,994,994,1.553125
34924,539,902,902,1.673469388
34925,526,866,866,1.646387833
34926,624,762,762,1.221153846
34927,624,657,657,1.052884615
34928,614,687,687,1.118892508
34929,592,968,968,1.635135135
34930,616,918,918,1.49025974
34931,596,625,625,1.048657718
34932,723,686,686,0.948824343
34933,491,930,930,1.894093686
34934,949,1484,1484,1.563751317
34935,575,1064,1064,1.850434783
34936,485,841,841,1.734020619
34937,852,1075,1075,1.261737089
34938,738,1153,1153,1.562330623
34939,731,1258,1258,1.720930233
34940,586,863,863,1.472696246
